session_time,frame_id,speed,throttle,steer,brake,gear,engine_rpm,drs,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,last_lap_time,current_lap_time,sector1_time,sector2_time,lap_distance,current_lap_num,sector
1140.1607666015625,68571,216,0.0,-0.00022852790425531566,1.0,4,12604,0,-710.7879028320312,2.857889413833618,-331.4662170410156,-27.926111221313477,0.5115633606910706,-53.25297546386719,79.618,14.049,0.0,0.0,1037.78515625,11,0
1140.1800537109375,68572,214,0.0,-0.00023067508300300688,1.0,4,12463,0,-711.2504272460938,2.8664467334747314,-332.3487854003906,-27.627704620361328,0.5149052143096924,-52.741416931152344,79.618,14.066,0.0,0.0,1038.77734375,11,0
1140.189453125,68573,214,0.0,-0.00023067508300300688,1.0,4,12463,0,-711.2504272460938,2.8664467334747314,-332.3487854003906,-27.627704620361328,0.5149052143096924,-52.741416931152344,79.618,14.083,0.0,0.0,1038.77734375,11,0
1140.2081298828125,68574,210,0.0,-0.00023328306269831955,1.0,4,12175,0,-712.160888671875,2.883234977722168,-334.0885925292969,-27.049388885498047,0.4937117397785187,-51.724212646484375,79.618,14.099,0.0,0.0,1040.734375,11,0
1140.2264404296875,68575,208,0.0,-0.0,1.0,4,12024,0,-712.6089477539062,2.8913605213165283,-334.9457092285156,-26.763689041137695,0.48237892985343933,-51.21464538574219,79.618,14.116,0.0,0.0,1041.69921875,11,0
1140.2447509765625,68576,205,0.0,-0.0,1.0,4,11867,0,-713.05224609375,2.8992652893066406,-335.7943420410156,-26.482330322265625,0.4680464565753937,-50.70696258544922,79.618,14.133,0.0,0.0,1042.65234375,11,0
1140.2628173828125,68577,203,0.0,-0.0,1.0,4,11698,0,-713.490966796875,2.906862735748291,-336.6346130371094,-26.206186294555664,0.4460980296134949,-50.2076530456543,79.618,14.149,0.0,0.0,1043.59765625,11,0
1140.281005859375,68578,201,0.0,0.00028570753056555986,1.0,4,11552,0,-713.9249877929688,2.914088726043701,-337.46649169921875,-25.92731285095215,0.42573943734169006,-49.70173645019531,79.618,14.166,0.0,0.0,1044.53125,11,0
1140.2900390625,68579,199,0.0,0.003121558576822281,1.0,4,11416,0,-714.3543701171875,2.921046733856201,-338.2898864746094,-25.643360137939453,0.4119105041027069,-49.19346618652344,79.618,14.183,0.0,0.0,1045.45703125,11,0
1140.3082275390625,68580,197,0.0,0.0024173506535589695,1.0,4,11295,0,-714.7789916992188,2.927818536758423,-339.1048278808594,-25.357980728149414,0.40417227149009705,-48.681095123291016,79.618,14.199,0.0,0.0,1046.375,11,0
1140.326416015625,68581,195,0.0,0.0024236661847680807,1.0,4,11175,0,-715.1988525390625,2.9345667362213135,-339.9111633300781,-25.072765350341797,0.40524572134017944,-48.16829299926758,79.618,14.216,0.0,0.0,1047.27734375,11,0
1140.344482421875,68582,193,0.0,0.0024303337559103966,1.0,4,11056,0,-715.614013671875,2.941307783126831,-340.70904541015625,-24.791118621826172,0.40397191047668457,-47.66167068481445,79.618,14.233,0.0,0.0,1048.17578125,11,0
1140.362548828125,68583,191,0.0,0.002436793642118573,1.0,4,10935,0,-716.0245361328125,2.9480414390563965,-341.4985046386719,-24.511117935180664,0.40296638011932373,-47.1571159362793,79.618,14.249,0.0,0.0,1049.0625,11,0
1140.3804931640625,68584,189,0.0,0.006770872510969639,1.0,4,10808,0,-716.4302978515625,2.95467209815979,-342.2796325683594,-24.230484008789062,0.39386624097824097,-46.662986755371094,79.618,14.266,0.0,0.0,1049.94140625,11,0
1140.3895263671875,68585,187,0.0,0.011187845841050148,1.0,4,10678,0,-716.8313598632812,2.9611964225769043,-343.0525207519531,-23.94255256652832,0.3901771903038025,-46.16585922241211,79.618,14.283,0.0,0.0,1050.80859375,11,0
1140.40771484375,68586,185,0.0,0.020173413679003716,1.0,4,10531,0,-717.2275390625,2.9676246643066406,-343.8172607421875,-23.650575637817383,0.38139602541923523,-45.684627532958984,79.618,14.299,0.0,0.0,1051.66796875,11,0
1140.4261474609375,68587,183,0.0,0.02921265736222267,1.0,4,10870,0,-717.6188354492188,2.9738709926605225,-344.5741271972656,-23.357044219970703,0.36989444494247437,-45.22294616699219,79.618,14.316,0.0,0.0,1052.51953125,11,0
1140.4444580078125,68588,181,0.0,0.03817024081945419,1.0,3,11908,0,-718.0052490234375,2.9798858165740967,-345.323486328125,-23.060230255126953,0.35394489765167236,-44.77388000488281,79.618,14.333,0.0,0.0,1053.36328125,11,0
1140.462646484375,68589,179,0.0,0.043675586581230164,1.0,3,12618,0,-718.3871459960938,2.98567795753479,-346.0666198730469,-22.81255340576172,0.34241047501564026,-44.47631072998047,79.618,14.349,0.0,0.0,1054.19921875,11,0
