session_time,frame_id,speed,throttle,steer,brake,gear,engine_rpm,drs,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,last_lap_time,current_lap_time,sector1_time,sector2_time,lap_distance,current_lap_num,sector
1159.7247314453125,69752,264,1.0,0.0992298349738121,0.0,7,10610,0,9.886237144470217,3.468937873840332,-772.333251953125,58.2567024230957,-0.2142921090126037,44.70676803588867,79.618,33.608,27.541,0.0,2169.78515625,11,1
1159.7431640625,69753,264,1.0,0.1052480936050415,0.0,7,10615,0,10.85500717163086,3.4654436111450195,-771.5846557617188,58.03061676025391,-0.2063851505517959,45.07036590576172,79.618,33.624,27.541,0.0,2171.03515625,11,1
1159.76123046875,69754,264,1.0,0.1034142300486564,0.0,7,10620,0,11.819859504699709,3.462117910385132,-770.8298950195312,57.78960418701172,-0.1942491233348846,45.441444396972656,79.618,33.641,27.541,0.0,2172.28515625,11,1
1159.7789306640625,69755,264,1.0,0.1027581170201301,0.0,7,10625,0,12.78057861328125,3.458972215652466,-770.0689086914062,57.53688430786133,-0.1866223067045211,45.8157958984375,79.618,33.658,27.541,0.0,2173.53515625,11,1
1159.7962646484375,69756,264,1.0,0.1035797744989395,0.0,7,10635,0,13.73696517944336,3.455827236175537,-769.3016357421875,57.272220611572266,-0.1906311213970184,46.194278717041016,79.618,33.674,27.541,0.0,2174.7890625,11,1
1159.8134765625,69757,264,1.0,0.1047261655330658,0.0,7,10640,0,14.688833236694336,3.4526233673095703,-768.5280151367188,56.995548248291016,-0.1925823390483856,46.58159637451172,79.618,33.691,27.541,0.0,2176.04296875,11,1
1159.83056640625,69758,265,1.0,0.105792336165905,0.0,7,10650,0,15.635931015014648,3.4493985176086426,-767.747802734375,56.70330429077149,-0.1952503770589828,46.97427749633789,79.618,33.708,27.541,0.0,2177.296875,11,1
1159.8477783203125,69759,265,1.0,0.1061143651604652,0.0,7,10656,0,16.57807731628418,3.446059226989746,-766.9609985351562,56.40330505371094,-0.2046478986740112,47.36920928955078,79.618,33.724,27.541,0.0,2178.55078125,11,1
1159.8648681640625,69760,265,1.0,0.1071345955133438,0.0,7,10657,0,17.51513671875,3.442574977874756,-766.1676025390625,56.09374237060547,-0.2110683321952819,47.770416259765625,79.618,33.758,27.541,0.0,2179.80859375,11,1
1159.87353515625,69761,265,1.0,0.1084230914711952,0.0,7,10657,0,18.44693756103516,3.439053773880005,-765.3675537109375,55.77391052246094,-0.2110536396503448,48.17681121826172,79.618,33.758,27.541,0.0,2181.06640625,11,1
1159.890625,69762,265,1.0,0.1099689528346061,0.0,7,10661,0,19.37331771850586,3.435542583465576,-764.5606079101562,55.44505310058594,-0.2108290642499923,48.58474349975586,79.618,33.774,27.541,0.0,2182.32421875,11,1
1159.90771484375,69763,265,1.0,0.1112020835280418,0.0,7,10664,0,20.294139862060547,3.43204927444458,-763.7468872070312,55.10799026489258,-0.2079540938138961,48.99604415893555,79.618,33.791,27.541,0.0,2183.58203125,11,1
1159.9246826171875,69764,265,1.0,0.1121762320399284,0.0,7,10669,0,21.20926094055176,3.428616762161255,-762.9263305664062,54.76302719116211,-0.2049140781164169,49.40755081176758,79.618,33.808,27.541,0.0,2184.8359375,11,1
1159.9417724609375,69765,265,1.0,0.1127658113837242,0.0,7,10673,0,22.118572235107425,3.4252164363861084,-762.098876953125,54.41166305541992,-0.2034836411476135,49.81892776489258,79.618,33.824,27.541,0.0,2186.09375,11,1
1159.9588623046875,69766,265,1.0,0.1131737381219863,0.0,7,10676,0,23.0219783782959,3.421811580657959,-761.2645263671875,54.05587005615234,-0.2054869383573532,50.22889709472656,79.618,33.841,27.541,0.0,2187.34765625,11,1
1159.9764404296875,69767,265,1.0,0.1138047128915786,0.0,7,10680,0,23.919416427612305,3.418335437774658,-760.4234619140625,53.69572067260742,-0.2108650207519531,50.63713073730469,79.618,33.858,27.541,0.0,2188.6015625,11,1
1159.993896484375,69768,265,1.0,0.1146034821867942,0.0,7,10682,0,24.810789108276367,3.414780139923096,-759.5755004882812,53.32915878295898,-0.2147749364376068,51.045997619628906,79.618,33.874,27.541,0.0,2189.85546875,11,1
1160.01123046875,69769,265,1.0,0.1150885075330734,0.0,7,10687,0,25.695993423461918,3.4111552238464355,-758.7207641601562,52.95683670043945,-0.2199406921863556,51.452735900878906,79.618,33.891,27.541,0.0,2191.10546875,11,1
1160.028564453125,69770,265,1.0,0.1153447702527046,0.0,7,10690,0,26.574951171875,3.4074180126190186,-757.8592529296875,52.58028030395508,-0.2272052764892578,51.85783004760742,79.618,33.908,27.541,0.0,2192.359375,11,1
1160.0457763671875,69771,265,1.0,0.1157041788101196,0.0,7,10691,0,27.447587966918945,3.4035768508911133,-756.9910888671875,52.19853591918945,-0.2325275540351867,52.26259613037109,79.618,33.924,27.541,0.0,2193.61328125,11,1
1160.0631103515625,69772,265,1.0,0.1145181059837341,0.0,7,10692,0,28.31380271911621,3.3996710777282715,-756.1160278320312,51.81139755249024,-0.2355394214391708,52.66562271118164,79.618,33.941,27.541,0.0,2194.86328125,11,1
1160.080322265625,69773,266,1.0,0.1133472323417663,0.0,7,10695,0,29.173532485961918,3.3957152366638184,-755.234375,51.42082977294922,-0.2385724931955337,53.06540298461914,79.618,33.958,27.541,0.0,2196.1171875,11,1
1160.0975341796875,69774,266,1.0,0.1011942401528358,0.0,7,10694,0,30.026775360107425,3.391714572906494,-754.3461303710938,51.03333282470703,-0.24117211997509,53.45661544799805,79.618,33.974,27.541,0.0,2197.3671875,11,1
1160.1146240234375,69775,266,1.0,0.0998393297195434,0.0,7,10695,0,30.873565673828125,3.387666702270508,-753.4512939453125,50.64565658569336,-0.2441252321004867,53.84413909912109,79.618,33.991,27.541,0.0,2198.62109375,11,1
1160.1317138671875,69777,266,1.0,0.1014793366193771,0.0,7,10698,0,31.713865280151367,3.3835699558258057,-752.5502319335938,50.25472259521485,-0.2466010153293609,54.230255126953125,79.618,34.024,27.541,0.0,2199.875,11,1
1160.1402587890625,69778,266,1.0,0.0992478355765342,0.0,7,10701,0,32.54765319824219,3.3794307708740234,-751.6426391601562,49.865230560302734,-0.250069111585617,54.6114501953125,79.618,34.024,27.541,0.0,2201.12890625,11,1
1160.1573486328125,69779,266,1.0,0.1000544652342796,0.0,7,10703,0,33.37496566772461,3.3752143383026123,-750.728759765625,49.47642135620117,-0.2546896338462829,54.98933792114258,79.618,34.041,27.541,0.0,2202.3828125,11,1
1160.1744384765625,69780,266,1.0,0.099003367125988,0.0,7,10704,0,34.19578170776367,3.3709561824798584,-749.8086547851562,49.086822509765625,-0.2556965053081512,55.36432266235352,79.618,34.058,27.541,0.0,2203.63671875,11,1
1160.19140625,69781,266,1.0,0.0923596322536468,0.0,7,10706,0,35.0101318359375,3.366706371307373,-748.88232421875,48.700382232666016,-0.2544362843036651,55.7315788269043,79.618,34.074,27.541,0.0,2204.89453125,11,1
1160.2083740234375,69782,266,1.0,0.0856936126947403,0.0,7,10706,0,35.818111419677734,3.3624579906463623,-747.949951171875,48.32149124145508,-0.2551117539405823,56.08982467651367,79.618,34.091,27.541,0.0,2206.15234375,11,1
1160.225341796875,69783,266,1.0,0.0717535614967346,0.0,7,10705,0,36.61988830566406,3.358213424682617,-747.0117797851562,47.95493698120117,-0.2542388439178467,56.4351921081543,79.618,34.108,27.541,0.0,2207.41015625,11,1
1160.2421875,69784,266,1.0,0.065132662653923,0.0,7,10706,0,37.41565704345703,3.3540050983428955,-746.06787109375,47.59861755371094,-0.2505173981189728,56.7711181640625,79.618,34.124,27.541,0.0,2208.671875,11,1
1160.259033203125,69785,266,1.0,0.0667063742876052,0.0,7,10711,0,38.20553207397461,3.349893569946289,-745.1184692382812,47.2461051940918,-0.2435568571090698,57.10357666015625,79.618,34.141,27.541,0.0,2209.93359375,11,1
1160.2757568359375,69786,266,1.0,0.0661419630050659,0.0,7,10715,0,38.98960494995117,3.345893621444702,-744.16357421875,46.90222930908203,-0.2379781007766723,57.429595947265625,79.618,34.158,27.541,0.0,2211.1953125,11,1
1160.2926025390625,69787,267,1.0,0.062846265733242,0.0,7,10719,0,39.7680778503418,3.3419525623321533,-743.2033081054688,46.57144546508789,-0.2355479598045349,57.74589920043945,79.618,34.174,27.541,0.0,2212.45703125,11,1
1160.3094482421875,69788,267,1.0,0.0561883226037025,0.0,7,10722,0,40.54119491577149,3.3380422592163086,-742.2379150390625,46.25706481933594,-0.2341220527887344,58.0495719909668,79.618,34.191,27.541,0.0,2213.72265625,11,1
1160.326171875,69789,267,1.0,0.0495428070425987,0.0,7,10726,0,41.30921173095703,3.3341822624206543,-741.267578125,45.95705032348633,-0.2296003401279449,58.34137725830078,79.618,34.208,27.541,0.0,2214.984375,11,1
1160.3427734375,69790,267,1.0,0.0443770624697208,0.0,7,10734,0,42.07237243652344,3.330378293991089,-740.29248046875,45.67239761352539,-0.2275116443634033,58.61985397338867,79.618,34.224,27.541,0.0,2216.24609375,11,1
1160.359375,69791,267,1.0,0.0434374921023845,0.0,7,10740,0,42.83092498779297,3.326589107513428,-739.3128662109375,45.40132522583008,-0.2275503277778625,58.88976287841797,79.618,34.241,27.541,0.0,2217.5078125,11,1
1160.3758544921875,69792,267,1.0,0.043433167040348,0.0,7,10744,0,43.585079193115234,3.3227689266204834,-738.328857421875,45.14217758178711,-0.2303753644227981,59.15181350708008,79.618,34.258,27.541,0.0,2218.76953125,11,1
1160.3924560546875,69793,268,1.0,0.0443522110581398,0.0,7,10749,0,44.33500671386719,3.31891131401062,-737.3404541015625,44.89244079589844,-0.2321427762508392,59.40586853027344,79.618,34.274,27.541,0.0,2220.03125,11,1
1160.408935546875,69794,268,1.0,0.0452750734984874,0.0,7,10755,0,45.08085632324219,3.3150556087493896,-736.3479614257812,44.651275634765625,-0.2306325882673263,59.65216827392578,79.618,34.291,27.541,0.0,2221.29296875,11,1
1160.425537109375,69795,268,1.0,0.0462095290422439,0.0,7,10763,0,45.8227653503418,3.3112189769744877,-735.3514404296875,44.4183349609375,-0.230439081788063,59.890098571777344,79.618,34.308,27.541,0.0,2222.5546875,11,1
1160.4420166015625,69796,268,1.0,0.0461832508444786,0.0,7,10771,0,46.56087875366211,3.3073480129241943,-734.35107421875,44.19347381591797,-0.2338520884513855,60.12110900878906,79.618,34.324,27.541,0.0,2223.81640625,11,1
1160.4586181640625,69797,268,1.0,0.0461557358503341,0.0,7,10779,0,47.29530715942383,3.303428649902344,-733.3468627929688,43.97501373291016,-0.2355074286460876,60.3469352722168,79.618,34.341,27.541,0.0,2225.08203125,11,1
1160.47509765625,69798,269,1.0,0.0467020124197006,0.0,7,10785,0,48.0261344909668,3.299511671066284,-732.3388671875,43.76069641113281,-0.2342120707035064,60.56869125366211,79.618,34.358,27.541,0.0,2226.34375,11,1
1160.4915771484375,69799,269,1.0,0.0462601557374,0.0,7,10792,0,48.7534294128418,3.2956488132476807,-731.3272705078125,43.54998779296875,-0.2296032160520553,60.78681182861328,79.618,34.374,27.541,0.0,2227.609375,11,1
1160.5081787109375,69800,269,1.0,0.047839842736721,0.0,7,10797,0,49.47722244262695,3.2918944358825684,-730.3120727539062,43.340309143066406,-0.2220314592123031,61.00331497192383,79.618,34.391,27.541,0.0,2228.875,11,1
1160.5247802734375,69801,269,1.0,0.0475004836916923,0.0,7,10803,0,50.197532653808594,3.288281202316284,-729.2932739257812,43.13208770751953,-0.2132178097963333,61.21743392944336,79.618,34.408,27.541,0.0,2230.140625,11,1
1160.54150390625,69802,269,1.0,0.0540792159736156,0.0,7,10811,0,50.914329528808594,3.284801721572876,-728.2708740234375,42.91792297363281,-0.2060893326997757,61.433197021484375,79.618,34.424,27.541,0.0,2231.40625,11,1
1160.558349609375,69803,269,1.0,0.0600028336048126,0.0,7,10819,0,51.627479553222656,3.281421422958374,-727.2448120117188,42.69544982910156,-0.2009188681840896,61.65117645263672,79.618,34.441,27.541,0.0,2232.67578125,11,1
1160.5750732421875,69804,270,1.0,0.0610415786504745,0.0,7,10829,0,52.33686447143555,3.27810001373291,-726.2152099609375,42.46824645996094,-0.1986462771892547,61.869171142578125,79.618,34.458,27.541,0.0,2233.9453125,11,1
1160.5916748046875,69805,270,1.0,0.0610709190368652,0.0,7,10839,0,53.04242706298828,3.2747931480407715,-725.1819458007812,42.23663330078125,-0.1981089413166046,62.08740997314453,79.618,34.474,27.541,0.0,2235.21484375,11,1
1160.6083984375,69806,270,1.0,0.0602437332272529,0.0,7,10847,0,53.744083404541016,3.2714996337890625,-724.14501953125,42.000606536865234,-0.1966308802366256,62.30730056762695,79.618,34.491,27.541,0.0,2236.484375,11,1
1160.6253662109375,69807,270,1.0,0.0598301365971565,0.0,7,10852,0,54.44175338745117,3.2682578563690186,-723.1044311523438,41.75885009765625,-0.1925689429044723,62.52965545654297,79.618,34.508,27.541,0.0,2237.7578125,11,1
